id,id_site,id_person,ids,infantdir,song,praat_f0_mean,praat_f0_median,praat_f0_std,praat_f0_min,praat_f0_max,praat_f0_first_quart,praat_f0_third_quart,praat_f0_IQR,praat_f1_mean,praat_f1_median,praat_f1_std,praat_f1_min,praat_f1_max,praat_f1_first_quart,praat_f1_third_quart,praat_f1_IQR,praat_f2_mean,praat_f2_median,praat_f2_std,praat_f2_min,praat_f2_max,praat_f2_first_quart,praat_f2_third_quart,praat_f2_IQR,praat_intensity_mean,praat_intensity_median,praat_intensity_std,praat_intensity_min,praat_intensity_max,praat_intensity_first_quart,praat_intensity_third_quart,praat_intensity_IQR,praat_intensitytravel_mean,praat_intensitytravel_median,praat_intensitytravel_std,praat_intensitytravel_max,praat_intensitytravel_first_quart,praat_intensitytravel_third_quart,praat_intensitytravel_IQR,praat_voweltravel_mean,praat_voweltravel_median,praat_voweltravel_std,praat_voweltravel_max,praat_voweltravel_first_quart,praat_voweltravel_third_quart,praat_voweltravel_IQR,praat_f0travel_mean,praat_f0travel_median,praat_f0travel_std,praat_f0travel_max,praat_f0travel_first_quart,praat_f0travel_third_quart,praat_f0travel_IQR,praat_f0_range,praat_f1_range,praat_f2_range,praat_intensity_range,praat_intensitytravel_range,praat_voweltravel_range,praat_f0travel_range,praat_f0travel_rate_median,praat_f0travel_rate_IQR,praat_voweltravel_rate_median,praat_voweltravel_rate_IQR,praat_intensitytravel_rate_median,praat_intensitytravel_rate_IQR,praat_f0_travel_rate_default,praat_voweltravel_rate_default,praat_intensitytravel_rate_default,mir_attack_mean,mir_attack_std,mir_attack_range,mir_attack_min,mir_attack_first_quart,mir_attack_median,mir_attack_third_quart,mir_attack_max,mir_attack_iqr,mir_attack_dist,mir_roughness_mean,mir_rolloff85,mir_inharmonicity,mir_roughness_std,mir_roughness_range,mir_roughness_first_quart,mir_roughness_median,mir_roughness_third_quart,mir_roughness_max,mir_roughness_iqr,mir_roughness_dist,mir_tempo,mir_pulseclarity,tm_peak_hz,tm_peak_idx,tm_std_idx,tm_std_hz,npvi_phrase,npvi_total,npvi_num_events
TOR16D,TOR,16,0,0,0,189.360766,188.12,34.86929844,113.4,591.46,177.12,196.885,19.765,619.9798127,532.38,370.7041898,132.46,1986.05,390.7975,684.935,294.1375,1970.303258,1897.325,403.2451178,887.57,3478.93,1687.1475,2208.4475,521.3,49.818992540000004,49.795,5.29948646,39.01,65.65,44.93,54.0725,9.1425,2.332593284,1.555,2.913182958,44.58,0.6675,3.05,2.3825,304.7703999,148.6685041,406.040481,2257.80683,38.19409429,361.8603106,323.6662163,23.13160448,0,66.31414694,591.46,0,3.9,3.9,478.06,1853.59,2591.36,26.64,44.58,2257.80683,591.46,0,0.735198679,19.91399141,67.59843312,0.197957609,0.501885591,2.746590794,36.1877005,0.276966487,8.309535305,8.924390995,37.63257162,0.395868249,2.786635253,5.698374738,10.6234406,38.02843987,7.836805344,256.3196852,92.70937701,8676.0303500000009,0.467383174,1.522966695,29.78463906,0.085566573,0.273232101,0.722865544,29.78463906,0.63729897,55.40905068,60.35759797,0.102717189,2.18,33,143.6841,7.543413,50.54333326,59.05732481,42
TOR17A,TOR,17,1,1,1,274.7201759,298.885,86.32559427,102.09,414.04,236.9225,323.1125,86.19,596.2324865,528.66,283.2316123,94.61,2340.01,430.165,675.71,245.545,1952.43564,1989.08,460.5033083,497.99,3225.83,1765.89,2193.125,427.235,56.56320144,58.455,6.969703071,40.44,76.09,51.565,61.4025,9.8375,2.250845324,1.435,2.891841492,45.86,0.64,2.9,2.26,273.6883424,144.3689501,381.4951555,2416.346563,52.56860567,306.7822499,254.2136443,28.75223022,1.645,83.95507271,405.44,0.0575,5.6725,5.615,311.95,2245.4,2727.84,35.65,45.85,2416.030878,405.44,0.273047898,0.974347763,19.26166241,54.09546946,0.209932859,0.373518795,3.291826284,31.33442075,0.257697985,3.696427289,3.091422321,11.63258842,0.131534646,1.833453251,2.491029511,4.20246395,11.76412307,2.369010699,49.66711143,298.5208321,6899.70932,0.426194493,45.82423531,1203.819554,0.00325551,0.044244808,0.391825474,1203.819554,0.388569964,408.3394991,184.0225988,0.117439544,1.655,23,180.7351,9.488591,85.68149081,75.77679647,47
TOR17B,TOR,17,0,1,0,322.012766,330.7,108.9285332,105.19,592.26,259.94,400.08,140.14,688.7910682,612.03,343.5945427,54.39,2194.14,443.75,807.44,363.69,1937.875753,1911,456.5074188,648.21,3513.79,1692.01,2189.09,497.08,52.70799228,52.66,7.078812629,39.93,76.45,46.54,57.82,11.28,2.73843389,1.98,3.386856512,56,0.87,3.685,2.815,373.2795503,201.2492412,434.9226549,2241.924132,71.18073373,505.7677242,434.5869904,47.35550706,0,112.1049477,592.26,0,15.155,15.155,487.07,2139.75,2865.58,36.52,56,2241.924132,592.26,0,2.132300306,20.74322176,49.3069727,0.168387097,0.397528776,3.875629797,30.54963272,0.224116616,1.868154689,1.250127115,4.163906657,0.208636207,0.911629297,1.605609485,2.7450938,4.372542865,1.833464503,18.074061,389.1852663,7746.506739,0.507946809,60.50086451,1239.820509,1.38e-4,0.053759388,0.545419808,1239.820509,0.545282265,363.6763072,74.07048754,0.066858291,2.1275,32,171.3441,8.995565,57.92969601,61.92098283,69
TOR17C,TOR,17,0,0,1,241.7842308,239.705,75.5859147,102.22,557.89,181.1475,300.445,119.2975,628.6789164,538.08,359.84534180000003,196.22,2526.67,463.77,645.01,181.24,2170.329876,2192.52,387.4338573,1111.12,3344.08,1915.87,2418.12,502.25,53.39231481,54.73,6.647194376,40.59,65.92,46.8975,59.0725,12.175,3.5304,2.14,4.787547714,56.41,1.05,4.73,3.68,223.4738076,108.8136226,361.7431896,2362.514983,46.08722636,227.5491137,181.4618873,52.48092308,2.88,98.76917331,557.89,0,28.4,28.4,455.67,2330.45,2232.96,25.33,56.4,2362.514983,557.89,0.834782609,11.93249169,25.20418368,56.10146132,0.515683453,0.943490877,10.23998799,43.6038273,0.688845613,6.173790127,3.453816011,15.8918787,0.878776171,3.739429746,5.135071763,8.026374959,16.77065487,4.286945214,NA,140.6369539,8936.279297,0.481816441,4.421103192,73.19886898,0.15462716,0.682917073,2.160519422,73.19886898,2.005892262,155.5635235,157.4382373,0.151540035,1.2875,16,190.7692,10.01538,64.05793149,58.71218145,35
TOR17D,TOR,17,0,0,0,189.8054942,194.59,62.32710201,100,411.83,130.335,216.0975,85.7625,652.788882,579.64,296.5376324,123.14,1937.07,446.7525,753.9325,307.18,1973.273571,1943.005,412.6167755,892.67,3305.47,1737.3525,2226.3575,489.005,54.59310078,55.97,6.224477653,40.37,69.34,48.69,59.11,10.42,2.911922481,1.97,3.218991542,43.34,0.8,4.04,3.24,275.5829482,134.4508576,364.4550149,2712.812153,42.79509969,331.5240933,288.7289937,34.49094574,1.04,73.789814,396.74,0,11.22,11.22,311.83,1813.93,2412.8,28.97,43.33,2712.714391,396.74,0.137805383,2.354285714,15.81006856,40.91338271,0.226133333,0.468917076,3.406496859,27.21793872,0.287595906,5.689435928,4.876465635,23.82065957,0.350576105,2.438961166,3.986898274,8.397140038,24.17123567,5.958178872,273.7889957,454.7061287,11270.10841,0.496891266,27.4159299,476.280724,0.206039295,0.73949554,2.556122805,476.280724,2.35008351,408.3334026,96.74112558,0.048676089,0.92,9,165.8991,8.709704,77.45415246,62.79463094,63
TOR18A,TOR,18,1,1,1,279.9541989,286.165,54.28551166,165.9,576.05,243.8275,317.06,73.2325,550.9156881,395.39,377.142516,103.53,2195.11,329.6925,638.705,309.0125,2029.49289,2081.01,431.9532816,431.09,3351.4,1856.665,2234.78,378.115,57.28542683,59.7,8.540429712,41.29,74.7,48.86,64.5375,15.6775,2.731768293,1.37,3.676838907,43.98,0.59,3.32,2.73,301.5747761,128.6390552,410.9575566,2343.231387,48.94284738,352.5939064,303.6510591,35.18560976,1.18,93.52229139,576.05,0,6.6675,6.6675,410.15,2091.58,2920.31,33.41,43.98,2343.231387,576.05,0.133207709,1.00985151,16.08838367,49.80248254,0.154732669,0.391500888,3.417099554,29.2878549,0.265299487,5.893888437,4.807231002,26.93431738,0.55591747,2.621159965,4.962757734,7.256451626,27.49023485,4.635291661,242.2177354,64.55356616,6250.264549,0.429497051,4.52209719,94.21750836,0.015572806,0.160233857,1.007693272,94.21750836,0.992120466,147.8230836,151.6330047,0.065509423,0.9725,10,191.6576,10.06203,84.97481953,83.35451066,46
TOR18B,TOR,18,0,1,0,264.1919697,244.69,76.07640685,121.86,452.44,200.8925,320.1825,119.29,725.7730906,633.31,434.7773428,115.95,2117.37,372.5075,941.1175,568.61,2087.772146,2103.83,380.4928487,666.37,3294.21,1903.2375,2276.575,373.3375,50.86739216,47.06,7.96276322,40.89,77.72,44.5925,57.63,13.0375,2.36045098,1.385,3.391202531,45.53,0.62,2.77,2.15,353.1902219,205.9053522,419.112054,3503.020633,76.70086241,462.9519466,386.2510842,24.66921569,0,76.723392810000007,447.41,0,2.87,2.87,330.58,2001.42,2627.84,36.83,45.53,3503.020633,447.41,0,0.752549168,31.53528558,66.28931861,0.197684601,0.401633603,3.077617417,44.06238092,0.294478963,8.965048355,9.745963133,39.16107142,0.915892431,3.207621235,5.075927426,11.0557794,40.07696385,7.848158169,158.7655267,124.2084192,7652.193832,0.479121555,10.58867257,216.0409802,0.003704534,0.077255752,0.304890376,216.0409802,0.301185842,139.4584814,154.8262917,0.100023459,2.0225,30,173.8907,9.129263,52.67139253,69.2193966,27
TOR18C,TOR,18,0,0,1,240.2019732,222.72,42.0306492,104.13,319.29,208.19,280.51,72.32,600.9772014,482.525,358.9306854,105.38,2235.24,357.885,717.725,359.84,1977.174866,1957.56,413.5189932,717.62,3574.71,1723.69,2213.0675,489.3775,56.71512912,60.08,7.192125079,40.86,67.6,50.055,62.105,12.05,2.533561888,1.19,3.39091648,45.33,0.46,3.155,2.695,289.8486087,118.8375489,402.960311,2801.990712,45.4587463,349.1681933,303.709447,28.35259127,1.98,73.10015652,319.29,0,6.93,6.93,215.16,2129.86,2857.09,26.74,45.33,2801.861745,319.29,0.122352941,0.623534255,8.626366147,27.55292363,0.083496689,0.233764988,1.611512408,16.47449522,0.14400329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.6345133,10275.08097,0.484780044,17.49871412,247.531302,0.119258063,0.55130907,2.021703142,247.531302,1.902445078,261.4490683,99.21730316,0.162076254,1.6025,22,211.4666,11.102,49.91595097,52.07422392,94
TOR18D,TOR,18,0,0,0,213.6346759,200.205,71.36291433,102.52,491.08,179.46,237.52,58.06,644.8925743,528.255,362.4105985,116.4,2162.18,405.6875,680.1025,274.415,1998.513218,1931.585,390.2742646,1069.6,3479.73,1725.34,2219.425,494.085,57.84126238,60.145,7.327979599,41.6,72.6,52.3125,63.3,10.9875,3.70345679,2.15,4.599653065,45.38,0.89,5.02,4.13,285.0384597,111.7329213,424.3880779,2241.873553,47.92391494,299.0135044,251.0895894,47.54622222,4.04,87.20901013,477.34,0,32.12,32.12,388.56,2045.78,2410.13,31,45.37,2240.936698,477.34,0.920716113,10.81936842,23.92590846,64.34665205,0.391111111,0.868220541,7.458140666,44.71137408,0.580927367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.1376003,9418.421173,0.481300122,26.96947768,334.4640829,0.310613012,3.001376334,14.01607746,334.4640829,13.70546445,814.3066575,110.625531,0.073326541,1.865,27,168.2412,8.832661,65.9875379,64.32092132,50
TOR19A,TOR,19,1,1,1,224.1444801,229.15,44.63780876,103.89,523.99,208.96,252.83,43.87,631.7104663,529.835,316.8936785,79.66,2163.81,394.415,831.895,437.48,2135.221101,2136.67,366.6279294,874.13,3297.79,1907.145,2384.4775,477.3325,54.51608911,55.645,7.639539513,38.85,72.03,46.93,60.8275,13.8975,2.182871287,1.3,2.757758579,43.64,0.51,2.845,2.335,249.3935628,122.8256273,328.1243669,2284.364814,55.04383819,289.9663285,234.9224903,24.77641584,1.37,69.40097558,523.99,0,5.215,5.215,420.1,2084.15,2423.66,33.18,43.64,2284.364814,523.99,0.082389295,0.438617388,9.809960633,24.26926618,0.095943928,0.245795701,1.565338119,15.7563246,0.137910651,2.730923289,1.953555362,9.105996307,0.358889379,1.410060765,2.239453174,3.441631566,9.464885686,2.031570802,95.27177688,119.2565637,8076.233912,0.463742594,7.832402149,175.7443192,0.071672967,0.287761351,0.926659945,175.7443192,0.854986979,116.646401,120.8921612,0.088083126,1.1825,14,162.1962,8.515302,63.60472072,66.44204088,78
TOR19B,TOR,19,0,1,0,336.8233973,356.58,78.04385903,123.92,491.02,308.4,386.66,78.26,669.3343471,570.34,331.6163974,129.97,2236.56,425.23,824.7525,399.5225,2073.823885,2131.445,482.556193,438.29,3025.19,1710.095,2470.685,760.59,54.32303657,55.86,8.455260837,38.55,72.92,46.23,61.03,14.8,2.481844197,1.51,3.229854432,44.67,0.66,3.1,2.44,299.30468,152.7130539,388.6208029,2239.96233,52.62096487,357.8510343,305.2300695,37.7345469,1.5,101.0047992,491.02,0,12.08,12.08,367.1,2106.59,2586.9,34.37,44.67,2239.846367,491.02,0.187272727,1.939692308,17.22800749,47.32911708,0.175157895,0.38713884,3.821200714,30.30918219,0.25132473,4.132716085,2.697706436,11.5953963,0.565350626,2.211863589,3.341491342,5.092651365,12.16074693,2.880787776,93.43231403,73.19802375,8691.549397,0.398603634,5.821289739,110.2849476,8.33e-5,0.020618138,0.383095636,110.2849476,0.383012302,178.4271195,54.28493582,0.059150512,1.3925,18,168.4046,8.841244,68.67391254,82.95404171,48
TOR19C,TOR,19,0,0,1,211.1935981,212.065,35.40596376,113.53,304.7,187.83,234.2575,46.4275,583.9719464,492.95,307.7613964,111.21,2411.44,405.7825,683.325,277.5425,1978.47803,2039.42,427.1539885,839.17,3325.47,1717.105,2251.5825,534.4775,53.07480233,54.1,5.797955489,38.71,69.12,49.39,57.0025,7.6125,1.633593023,0.84,2.540973707,45.13,0.36,1.87,1.51,198.6882094,87.32699279,310.3624471,2392.787322,33.51217864,190.8844339,157.3722553,18.96318605,1.145,58.0153106,304.7,0.1,3.045,2.945,191.17,2300.23,2486.3,30.41,45.13,2392.787322,304.7,0.096711369,0.368849712,8.865806186,20.08879138,0.078501415,0.167979811,1.40630433,14.73465948,0.121146781,3.296567255,2.558558837,12.09841451,0.58116753,1.702795308,2.743829304,4.093142782,12.67958204,2.390347474,46.67063474,33.11969029,7545.516157,0.451444149,0.792306463,24.10877557,0.063825763,0.194085934,0.405933032,24.10877557,0.34210727,33.63383303,116.5903619,0.055061152,0.7625,6,163.8725,8.603307,86.45650877,80.48984167,53
TOR19D,TOR,19,0,0,0,181.7751875,158.3,64.29743765,103.32,447.33,142.165,185.4625,43.2975,612.8865909,512.24,332.4115157,65.19,2340.81,399.8075,723.025,323.2175,2040.088621,2048.725,414.6878128,704.51,3304.23,1817.8775,2273.21,455.3325,50.14715582,49.88,5.860751432,38.85,69.08,44.93,54.63,9.7,2.302556732,1.53,2.822054264,45.48,0.64,2.91,2.27,281.8386067,127.5816228,374.7337034,2058.181926,51.11112235,348.9279971,297.8168748,24.6932829,0.5,61.102271,427.15,0,4.77,4.77,344.01,2275.62,2599.72,30.23,45.48,2057.934956,427.15,0.052918288,0.691801567,15.00936405,45.36700477,0.169853372,0.385571858,2.380064615,27.16504313,0.221932168,6.283860437,4.543147565,17.24404736,0.936541833,2.227093874,4.778993112,9.478094871,18.18058919,7.251000997,105.575826,53.84865527,8543.003941,0.485338206,0.903187322,13.20781254,0.03623063,0.165067894,0.485880936,13.20781254,0.449650306,43.05707522,133.1366788,0.048258333,1.7075,24,150.1571,7.883248,62.37355154,69.44924222,51
TOR20A,TOR,20,1,1,1,272.7347516,272.02,71.20212469,103.84,579.9,216.23,324.11,107.88,607.939687,504.73,311.8539214,206.77,2141.83,403.115,704.21,301.095,1924.456656,1891.04,490.5546463,591.82,3217.23,1623.25,2218.7,595.45,56.93835796,59.31,7.320702143,40.96,71.41,51.62,62.13,10.51,2.422988506,1.28,3.365097207,46.32,0.5,2.86,2.36,295.7929737,148.467598,399.122406,2437.723824,51.35855905,364.882879,313.52432,29.2973399,2.34,78.70628731,384.88,0.3,8.17,7.87,476.06,1935.06,2625.41,30.45,46.32,2437.723824,384.88,0.298513189,1.305911921,19.12702632,54.25427586,0.16,0.358510579,3.063757667,30.93243256,0.253383059,4.061833378,6.386364376,43.71285069,0.393702087,1.710187268,2.631319958,4.463515451,44.10655277,2.753328183,167.5505885,204.6135041,7242.936802,0.467152527,23.8924738,545.3486955,0.035132403,0.235656445,0.859092612,545.3486955,0.823960209,308.8444248,96.49409561,0.140598305,0.8675,8,178.9828,9.396597,81.34706366,81.83095392,54
TOR20B,TOR,20,0,1,0,332.9505405,308.895,114.1067787,104.13,588.75,239.1375,415.2375,176.1,707.1484635,625.125,298.2686732,143.77,1873.3,471.62,892.975,421.355,1961.810872,1977.51,488.3030974,766.5,3284.76,1581.1275,2322.0075,740.88,55.38585176,56.59,9.06764096,40.17,73.49,45.94,63.46,17.52,2.963012987,1.885,3.976587465,61.44,0.96,3.795,2.835,285.3643561,147.9629446,338.6810403,1911.790981,58.290048,368.7372989,310.4472508,44.30812987,3.085,100.1244256,581.96,0,31.385,31.385,484.62,1729.53,2518.26,33.32,61.43,1911.790981,581.96,0.338029812,3.284758621,15.60705269,44.59400531,0.180202867,0.354678397,3.66844862,23.62646498,0.245319785,3.994092402,2.561805835,11.7950458,0.192270058,2.108215418,3.276306325,5.859125033,11.98731586,3.750909615,171.3927048,332.8548543,2822.931433,0.463352856,25.46550978,508.8529595,5.94e-4,0.176196521,3.017267112,508.8529595,3.016673234,743.7775325,159.832487,0.080133128,3.02,49,173.7715,9.123001,66.25418129,67.26020313,71
TOR20C,TOR,20,0,0,1,273.7651169,276.3,39.11377114,104.8,331.38,247.6,307.19,59.59,612.1482787,532.43,303.4420621,116.69,1888.39,380.405,774.21,393.805,1903.593574,1858.99,461.6664145,698.2,3286.6,1589.3025,2217.0425,627.74,52.69918301,55.13,7.387531229,38.09,72.18,44.7475,58.3875,13.64,1.910098039,1.21,2.609838804,43.26,0.5075,2.47,1.9625,265.8817246,128.1239666,346.8789556,2572.490674,44.70636409,361.2407347,316.5343706,14.41705882,0.98,53.66407284,329.64,0,4.1725,4.1725,226.58,1771.7,2588.4,34.09,43.25,2572.490674,329.64,0.109018521,0.642194514,16.19432464,49.73426915,0.142794279,0.310316858,1.50030384,27.66884545,0.198773374,3.651605474,3.474425256,12.37755578,0.257250679,1.113536621,2.39303857,5.469223863,12.63480646,4.355687242,65.31220604,53.4997344,7106.335545,0.413672618,3.819905408,75.77780953,0.004539343,0.049806783,0.20688532,75.77780953,0.202345977,87.69983913,153.9321252,0.20713451,0.8675,8,194.405,10.20626,86.73021357,86.91396835,41
TOR20D,TOR,20,0,0,0,234.5138672,211.675,79.08810879,100.42,541.81,194.1325,251.95,57.8175,669.9059542,579.615,301.2278074,151.4,2267.46,434.3025,857.8925,423.59,1838.757061,1852.11,456.6368458,557.92,3398.58,1521.6225,2140.2075,618.585,58.83009153,59.71,8.188292638,40.52,85.25,53.16,64.99,11.83,3.205171625,2.03,3.592109922,51.05,0.85,4.22,3.37,269.6873555,128.6285226,349.245806,2313.774189,52.97685513,329.5364271,276.559572,41.63504195,1.85,88.5902728,540.3,0,13.04,13.04,441.39,2116.06,2840.66,44.73,51.05,2313.408552,540.3,0.112676056,0.989717529,7.784100518,22.48703744,0.109850746,0.231964046,2.027884012,13.13544194,0.156111679,6.938628623,7.292530862,19.42241693,0.104755362,0.941143562,3.524062311,12.74751134,19.52717229,11.80636777,41.50800409,291.0507084,7448.932171,0.472591315,99.36438123,3231.430131,0,0.025364823,1.496547174,3231.430131,1.496547174,1266.451206,171.8268652,0.121236945,2.2325,34,158.211,8.306078,48.76987923,56.54535385,142
TOR21A,TOR,21,1,1,1,263.9913966,275.6,89.19805515,100.96,551.35,213.09,325.95,112.86,616.4655987,462.43,374.4684441,94.9,2183.33,324.905,851.555,526.65,1980.449125,1958.74,386.5967988,818.18,3601.49,1749.365,2212.01,462.645,51.74407591,52.715,7.195213455,39.99,77.39,44.5475,57.6875,13.14,2.456691419,1.535,2.992596457,44.29,0.6875,2.9825,2.295,278.8341378,141.6865491,355.7386352,2525.845611,50.5465251,360.427551,309.8810259,32.65292079,0.01,89.85735598,548.15,0,4.3825,4.3825,450.39,2088.43,2783.31,37.4,44.29,2525.681589,548.15,2.96e-4,0.296346322,9.019897447,23.50634023,0.091743627,0.2016809,1.719986907,14.68753958,0.129405792,1.223038697,1.40268072,3.602990328,0.040278506,0.085105981,0.730298141,2.10898258,3.643268833,2.0238766,6.472029022,60.89910418,8855.803156,0.457458,30.58635565,2155.655723,0,8.35e-15,0.013433767,2155.655723,0.013433767,133.4227694,67.83726695,0.059651402,3.7025,62,146.9306,7.713857,66.84922865,64.08695864,95
TOR21B,TOR,21,0,1,0,264.1713665,244.55,120.1059016,103.94,587.86,174.7,326.9,152.2,832.8119025,816.72,361.272316,94.83,2121.54,562.41,1054.2,491.79,2098.385755,2094.09,315.3575665,1099.49,3410.53,1901.46,2266.12,364.66,46.14709371,44.7,4.773340228,39.15,66.11,42.99,47.72,4.73,1.974733096,1.48,2.212051534,40,0.73,2.655,1.925,322.4876625,198.8067065,354.1347776,2925.725942,86.72312667,440.5916844,353.8685578,25.10118624,0,82.18531933,587.86,0,0,0,483.92,2026.71,2311.04,26.96,40,2925.725942,587.86,0,0,18.37615807,39.57896424,0.120203046,0.1982239,1.898902381,24.39616137,0.149388373,6.156766955,6.512556039,27.99264633,1.256678501,2.46263162,3.878388442,5.685066879,29.24932483,3.222435259,115.2225575,71.66404062,10750.59886,0.47749894,1.872261498,43.29070624,0.030494837,0.105377337,0.246349116,43.29070624,0.21585428,34.04901545,53.90848795,0.077377408,1.2875,16,188.143,9.877508,50.82360571,55.45944387,37
TOR21C,TOR,21,0,0,1,316.8424515,321.12,68.17909735,124.68,598.66,266.5175,346.485,79.9675,612.3426058,529.81,330.5281472,120.07,2179.08,393.31,729.53,336.22,1984.44731,1946.69,401.398162,733.13,3968.18,1746.745,2195.145,448.4,58.32139966,61.32,7.878987036,40.08,74.61,52.33,64.06,11.73,2.485844595,1.465,3.026168714,19.53,0.58,3.085,2.505,230.810789,120.7405762,322.6044026,2312.101394,49.38157409,269.4558156,220.0742415,36.36628378,2.545,101.4032121,598.66,0,8.6825,8.6825,473.98,2059.01,3235.05,34.53,19.53,2311.789842,598.66,0.389439068,1.556880527,15.19306283,41.19832724,0.185924732,0.397548312,3.911645289,24.82656576,0.267383447,5.760558168,6.922488383,41.38908467,0.876035501,1.914568189,3.984993348,6.345946046,42.26512017,4.431377858,228.8313355,64.23303881,8271.904278,0.448349453,6.92228668,120.9834893,0.005473475,0.091836223,0.445740484,120.9834893,0.440267009,188.0594569,69.09467792,0.053651457,1.235,15,187.2098,9.828517,68.88815336,75.17854463,40
TOR21D,TOR,21,0,0,0,212.8754067,190.52,68.08156069,102.99,479.03,182.11,209.92,27.81,667.0129612,533.645,355.0515328,155.21,2196.11,396.19,892.3125,496.1225,1954.181893,2000.58,445.7452232,966.59,3034.07,1626.41,2270.0075,643.5975,54.37140436,54.94,6.682936318,40.77,76.07,49.65,57.79,8.14,3.211525424,2.21,3.801656684,53.27,0.93,4.28,3.35,303.1377581,166.1876599,361.6004061,2096.57902,70.32318163,374.4358757,304.112694,51.75312349,2.12,97.5739594,479.03,0,24.85,24.85,376.04,2040.9,2067.48,35.3,53.27,2096.182054,479.03,0.52173913,6.276129032,32.53020678,74.82840039,0.409180328,0.730120064,7.961926314,46.63603529,0.494075083,7.042371207,11.47339089,39.95680255,0.884751699,2.122845197,2.778266494,6.994971302,40.84155425,4.872126105,89.93208807,883.9461366,13215.83519,0.480026333,81.01014711,1155.714876,0.035348115,0.296899839,2.026762916,1155.714876,1.991414802,783.3589592,102.998997,0.098543568,1.445,19,165.2033,8.673172,75.62537022,67.83283725,53
TOR22A,TOR,22,1,1,1,178.8398769,157.44,41.88243195,117.04,324.53,152.24,200.75,48.51,502.9146697,445.97,221.7072928,92.27,1764.81,364.04,596.9325,232.8925,1892.988168,1901.28,356.3421695,553.26,3529.86,1642.39,2121.32,478.93,47.87832335,47.305,4.586369892,39.89,58.48,43.7,51.5925,7.8925,1.943458084,1.245,2.567786985,42.64,0.565,2.4375,1.8725,223.7329815,104.1078958,316.0254725,2106.270695,45.53908686,258.6514128,213.1123259,23.93062874,0.25,64.32208556,321.88,0,2.8,2.8,207.49,1672.54,2976.6,18.59,42.64,2106.270695,321.88,0.025534037,0.502650328,12.46498087,31.40791092,0.141919622,0.297246673,2.282493898,21.33956322,0.185366263,5.077061638,3.52778708,18.63966978,0.80845739,2.883119973,4.235426611,5.491286897,19.44812717,2.608166923,208.2475783,82.75360145,6312.42485,0.462836384,0.572585722,9.176420693,0.15125287,0.313086272,0.639483974,9.177160103,0.488231104,35.82435484,95.29685505,0.193784644,1.4975,20,190.2774,9.989561,77.44023063,70.53785233,51
TOR22B,TOR,22,0,1,0,218.0342929,228.455,75.99884145,105.52,394.18,141.1,262.78,121.68,514.6232588,459.54,204.6184904,227.76,1616.47,357.07,624.58,267.51,1928.963892,1993.79,343.8647059,364.99,2874.58,1736.45,2150.6,414.15,47.11951763,44.67,5.393855735,39.5,63.26,43.005,51.505,8.5,2.023345725,1.45,1.956392748,12.49,0.7125,2.6375,1.925,263.5269226,170.6043993,292.5664494,2473.622727,70.69162492,343.1302362,272.4386112,22.80457249,0,61.87762783,345.38,0,6.185,6.185,288.66,1388.71,2509.59,23.76,12.49,2472.906454,345.38,0,1.019117772,26.86086538,53.11025947,0.214519942,0.34877139,2.697749742,31.17487459,0.239359033,5.32152217,3.510624409,13.061387,0.810636749,2.598838296,4.357695928,6.817337518,13.87202375,4.218499221,108.8779905,59.68542533,3134.84745,0.438122455,1.004524147,20.31014741,0.058304985,0.129694372,0.310363454,20.31015082,0.252058469,44.23931785,123.7002556,0.069696077,2.18,33,189.1646,9.931139,54.21845955,67.15052887,39
TOR22C,TOR,22,0,0,1,177.5973841,168.47,54.82689531,100.84,448.06,152.46,192.6125,40.1525,671.6215122,552.91,361.6112646,160.19,2464.18,423.225,777.06,353.835,1940.449008,1921.64,363.6487947,844.58,3194.8,1709.27,2130.865,421.595,48.93439222,48.93,4.546608054,39.57,72.82,45.02,52.51,7.49,1.850421394,1.19,2.452802562,43.44,0.55,2.42,1.87,268.9958372,130.2556659,352.8273495,2268.65886,49.98542166,340.9374306,290.952009,20.59202593,0.2,59.99999936,446.18,0,2.45,2.45,347.22,2303.99,2350.22,33.25,43.44,2268.65886,446.18,0.025486726,0.394563107,17.46753979,43.60567892,0.16064257,0.297542458,2.12561737,27.76716705,0.191010242,0.410983214,0,0,0.410983214,0.410983214,0.410983214,0.410983214,0.410983214,0,0,145.3465458,9911.581993,0.492176941,11.57508842,297.1988782,0.020664823,0.108946679,0.347636739,297.1988782,0.326971915,73.59691623,84.46202817,0.050959029,3.0725,50,140.8446,7.394343,71.31417762,69.41584318,43
