id,id_site,id_person,ids,infantdir,song,praat_f0_mean,praat_f0_median,praat_f0_std,praat_f0_min,praat_f0_max,praat_f0_first_quart,praat_f0_third_quart,praat_f0_IQR,praat_f1_mean,praat_f1_median,praat_f1_std,praat_f1_min,praat_f1_max,praat_f1_first_quart,praat_f1_third_quart,praat_f1_IQR,praat_f2_mean,praat_f2_median,praat_f2_std,praat_f2_min,praat_f2_max,praat_f2_first_quart,praat_f2_third_quart,praat_f2_IQR,praat_intensity_mean,praat_intensity_median,praat_intensity_std,praat_intensity_min,praat_intensity_max,praat_intensity_first_quart,praat_intensity_third_quart,praat_intensity_IQR,praat_intensitytravel_mean,praat_intensitytravel_median,praat_intensitytravel_std,praat_intensitytravel_max,praat_intensitytravel_first_quart,praat_intensitytravel_third_quart,praat_intensitytravel_IQR,praat_voweltravel_mean,praat_voweltravel_median,praat_voweltravel_std,praat_voweltravel_max,praat_voweltravel_first_quart,praat_voweltravel_third_quart,praat_voweltravel_IQR,praat_f0travel_mean,praat_f0travel_median,praat_f0travel_std,praat_f0travel_max,praat_f0travel_first_quart,praat_f0travel_third_quart,praat_f0travel_IQR,praat_f0_range,praat_f1_range,praat_f2_range,praat_intensity_range,praat_intensitytravel_range,praat_voweltravel_range,praat_f0travel_range,praat_f0travel_rate_median,praat_f0travel_rate_IQR,praat_voweltravel_rate_median,praat_voweltravel_rate_IQR,praat_intensitytravel_rate_median,praat_intensitytravel_rate_IQR,praat_f0_travel_rate_default,praat_voweltravel_rate_default,praat_intensitytravel_rate_default,mir_attack_mean,mir_attack_std,mir_attack_range,mir_attack_min,mir_attack_1q,mir_attack_med,mir_attack_3q,mir_attack_max,mir_attack_dist,mir_attack_iqr,mir_roughness_mean,mir_roughness_std,mir_roughness_range,mir_roughness_1q,mir_roughness_med,mir_roughness_3q,mir_roughness_max,mir_roughness_dist,mir_rolloff85,mir_inharmonicity,mir_roughness_iqr,mir_tempo,mir_pulseclarity,tm_peak_hz,tm_peak_idx,tm_std_idx,tm_std_hz,npvi_phrase,npvi_total,npvi_num_events
TSI06B,TSI,6,0,1,0,194.9545775,193.69,29.09332996,104.61,283.5,175.9275,211.32,35.3925,471.5296045,405.63,269.5835115,109.29,2238.77,297.6375,576.18,278.5425,1856.833559,1720.54,523.2816628,734.07,3597.81,1435.2575,2269.245,833.9875,70.29035616,72.94,9.848620846,39.1,85.16,68.23,76.92,8.69,6.350353261,2.14,12.91878571,80.56,0.9275,5.7075,4.78,431.0658386,197.1504103,581.5457488,3246.42803,67.73405615,554.3391787,486.6051225,39.93298913,6.79,73.11802908,283.5,1.5375,23.17,21.6325,178.89,2129.48,2863.74,46.06,80.55,3246.42803,283.5,9.590936271,47.17152396,273.9170501,893.5639297,3.158782201,10.5875387,43.60635015,470.7187793,6.934510386,7.8038921,5.7058978,20.042662,0.25097781,3.5023975,5.9873748,11.493338,20.293638,207.16408,7.9909401,269.88657,72.026573,768.11908,0.90534115,5.3159199,31.631376,768.11908,1270.1216,3815.2461,0.41451049,30.726036,66.861824,0.064967886,1.7075,23,162.2879,8.520112,57.150475,58.358349,52
TSI06C,TSI,6,0,0,1,353.4261913,344.61,83.31690732,211.78,597.16,290.395,433.76,143.365,403.3602556,394.425,147.6296562,127.47,1879.9,312.795,462.835,150.04,1462.141278,1364.01,459.9683236,367.48,3410.03,1166.395,1749.9425,583.5475,73.33321203,76.01,9.536432217,38.85,84.54,71.505,79.4825,7.9775,3.524085174,0.98,8.863063574,79.34,0.3825,2.2375,1.855,239.2672892,92.0882523,372.7815935,2110.737642,31.81592258,246.9806174,215.1646948,24.635,2.985,79.91140913,558.59,1.25,6.675,5.425,385.38,1752.43,3042.55,45.69,79.34,2110.737642,558.59,1.244376307,4.021490683,33.97923013,130.115357,0.364790502,1.488320734,6.841819028,66.45112611,0.978735661,8.5454035,8.6317749,41.983971,0.56191772,2.3275149,5.1384659,13.004141,42.545891,508.96207,10.676626,18.574144,28.046513,609.37585,0.002810889,0.015917599,0.092650734,609.37585,200.37677,1122.0818,0.45009539,0.089839838,106.9489,0.09543997,0.76249999,5,210.4845,11.05043,85.500977,76.370361,49
TSI06D,TSI,6,0,0,0,191.9376456,189.59,24.37168048,101.43,285.13,176.17,203.115,26.945,466.4300949,411.22,263.7063344,98.36,2143.37,297.6625,556.65,258.9875,1901.004399,1851.165,576.2713307,496.95,3761.77,1513.58,2296.9175,783.3375,66.87014085,69.33,9.379762037,40.09,82.88,61.27,73.895,12.625,6.051265625,2.925,8.924390019,76.74,1.0475,7.98,6.9325,398.963715,187.2864545,511.0151483,2655.606801,75.25565206,503.5019131,428.2462611,45.77142188,4.53,77.85206189,270.38,0,33.49,33.49,183.7,2045.01,3264.82,42.79,76.74,2655.606801,270.38,2.245714286,27.93482412,107.6100099,307.7741889,1.857032258,4.887450755,19.32382437,168.4348976,2.554729334,11.608068,7.6175051,32.868141,1.0596679,5.5488367,10.748372,15.863163,33.927811,543.40857,10.314326,327.37167,56.783127,626.14404,0.38749141,3.3136227,22.055481,626.14404,1002.5958,7157.2246,0.40907374,21.66799,101.28406,0.081148461,1.2875,15,137.2531,7.2057891,63.393734,67.498642,93
TSI07A,TSI,7,1,1,1,134.1356478,128.73,12.95846266,108.52,173.61,124.305,146.895,22.59,318.4748664,237.87,254.2205155,101.75,2149.52,225.2225,295.405,70.1825,1790.897385,1735.575,446.90237,277.65,2970.86,1500.86,2159.835,658.975,69.8893797,71.425,6.93373126,38.41,78.78,69.56,73.4325,3.8725,2.231679245,0.79,5.604995039,77.22,0.3825,1.5775,1.195,290.1977364,133.3176776,391.1687657,2565.591362,50.48150837,367.4005368,316.9190284,11.45890566,2.31,32.48047245,173.61,0.975,5.475,4.5,65.09,2047.77,2693.21,40.37,77.22,2565.591362,173.61,1.119109339,3.345515388,67.59146478,172.0403723,0.407429519,1.06743863,4.278987186,108.3657054,0.833354177,7.5006042,7.1847367,39.885231,0.7896685,2.653677,5.0858927,9.9340992,40.6749,385.09698,7.2804227,438.21451,52.883911,486.116,7.3820305,17.473455,47.333241,486.116,780.83942,1455.8884,0.38458291,39.95121,172.24152,0.06424199,1.9175,27,184.81419,9.7027435,71.491379,59.04826,61
TSI07B,TSI,7,0,1,0,133.6635,130.95,19.44665874,103.31,213.88,122.58,136.78,14.2,451.1983784,300.09,359.1269622,156.98,1746.83,258.3125,452.3375,194.025,1867.473784,1875.105,485.6385171,608.88,3079.81,1514.65,2177.635,662.985,69.5082,73.675,12.7905002,37.04,86.49,60.72,79.305,18.585,6.015,2.38,10.10266592,77.96,0.7325,7.39,6.6575,407.5650777,187.9783417,509.4048263,2472.252698,76.02885573,575.6613013,499.6324456,34.32593333,3.92,57.47250626,213.88,0.2925,22.24,21.9475,110.57,1589.85,2470.93,49.45,77.94,2471.565966,213.88,3.701721212,28.7168119,181.7341136,412.8167011,2.486171829,6.245365385,27.98309783,332.2541394,4.903532609,9.2647038,5.6052418,18.728361,1.7005328,4.5727224,9.2621269,13.667208,20.428894,90.927811,9.0944853,1776.1276,432.60535,3145.2205,0.33767387,49.149502,379.05167,3145.2205,6180.2817,4030.2417,0.38839585,378.71399,143.68912,0.075764656,1.655,22,179.56931,9.4273882,74.511574,76.519531,15
TSI07C,TSI,7,0,0,1,133.6733191,131.69,13.48093166,103.4,214.23,122.105,144.46,22.355,319.1622642,254.06,232.319778,135.23,1796.25,219.145,295.2275,76.0825,1745.551415,1900.46,614.432712,288.02,2920.21,1199.0975,2242.8975,1043.8,74.64485929,77.52,8.793157468,41.84,84.31,75.16,79.48,4.32,2.726033835,0.835,4.979257565,53.87,0.34,2.1825,1.8425,410.9797436,179.7145025,510.1240247,2704.018425,73.89339181,545.8820091,471.9886173,14.09154135,2.48,37.41722701,214.23,0.8375,6.165,5.3275,110.83,1661.02,2632.19,42.47,53.86,2704.000095,214.23,0.612987467,1.92766807,46.16481505,138.1354646,0.226194996,0.907937843,3.275590207,95.53257446,0.633668774,9.1918039,7.3102341,25.979631,0.065734237,3.0538282,7.4831538,12.804419,26.045366,415.72729,9.7505903,911.2088,249.7681,2805.3145,22.240076,63.870354,160.38193,2805.3145,3256.293,696.96924,0.35440177,138.14186,73.261497,0.11822376,1.655,22,191.8591,10.0726,82.467842,86.190315,60
TSI07D,TSI,7,0,0,0,122.110356,117.08,30.32789775,100.23,565.98,110.08,127.4,17.32,480.6421595,359.29,356.4428767,64.12,2108.16,265.485,495.2225,229.7375,1827.521595,1902.95,488.8611632,363.14,2930.26,1575.39,2153.9725,578.5825,69.3806654,73.855,11.26176463,36.61,86.11,63.96,77.39,13.43,7.744250936,2.575,14.30645377,82.62,0.92,9.1525,8.2325,425.4343953,181.7959373,560.2457174,3593.875934,63.21898475,565.645214,502.4262293,34.73872659,3.56,62.97121454,565.98,0,29.73,29.73,465.75,2044.04,2567.12,49.5,82.62,3593.875934,565.98,4.964656965,62.36176101,257.8087329,769.6219116,3.97021645,10.00784314,38.40182171,470.2951835,8.560859102,9.7764206,6.3222022,24.938145,0.11307038,4.5721431,8.9010324,14.420051,25.051214,425.4165,9.847908,2042.7646,378.73013,2184.7236,0.83655941,62.58115,306.94077,2184.7236,6013.4604,3622.583,0.50857085,306.10419,81.079399,0.052503265,1.34,16,184.065,9.663414,70.934189,69.175522,88
TSI08A,TSI,8,1,1,1,204.5518421,210.665,26.89676537,109.94,284.47,183.095,224.8725,41.7775,431.8082301,360.085,242.4628974,173.75,2049.36,274.165,499.6525,225.4875,1895.677242,1812.095,633.268173,561.19,3111.45,1375.1325,2451.2325,1076.1,70.94697947,74.16,9.049381006,37.42,82.51,70.865,75.9775,5.1125,3.549224012,1.22,7.839238724,81.47,0.505,2.935,2.43,336.0012697,138.212033,468.8225406,3059.687966,52.1847896,407.8748086,355.690019,29.87715959,3.81,64.64676909,284.47,1.265,11.485,10.22,174.53,1875.61,2550.26,45.09,81.47,3059.687966,284.47,1.678769231,6.346446092,62.14368671,197.0153423,0.51047619,1.4977470960000001,10.95556003,123.2072302,1.301453594,7.4379234,6.822063,29.639355,0.50467265,2.1894054,5.6035504,11.161481,30.144028,553.50311,8.9720755,233.43152,61.695335,512.48938,0.20369639,2.3213043,12.210242,512.48938,904.57074,2994.0405,0.43003243,12.006546,107.50865,0.087912321,1.55,20,153.534,8.0605335,79.834106,72.97821,88
TSI08B,TSI,8,0,1,0,205.0214523,205.15,30.29714966,100.29,279.8,194.76,216.93,22.17,495.0994769,476.11,204.6951421,197.03,1565.33,361.39,572.2,210.81,2024.959692,2112.04,535.4042959,607.4,2957.99,1576.85,2481.76,904.91,68.39951368,72.39,10.2838016,37.94,82.14,64.33,75.38,11.05,6.293090909,2.725,8.837752236,68.84,1.0175,9.2225,8.205,331.1930895,170.2565358,438.5543064,2605.231048,71.87062773,398.1398635,326.2692358,52.78421212,6.925,83.93598359,279.8,1.4975,66.2125,64.715,179.51,1368.3,2350.59,44.2,68.82,2605.231048,279.8,4.072033661,50.47380053,120.2574434,254.3509362,1.545128205,4.966967543,25.88711128,162.4279688,3.086338473,8.1658039,4.6029496,16.619453,1.1020476,4.3236928,7.1910434,11.988934,17.7215,222.7636,7.6652403,389.78381,73.81636,656.23663,0.39305428,5.4955773,37.914791,656.23663,1347.5244,4358.2866,0.38607132,37.521736,188.74754,0.076271258,1.4974999,19,151.57851,7.9578729,58.087147,54.921387,51
TSI08C,TSI,8,0,0,1,206.1526024,196.25,31.62191314,103.79,488.42,184.04,225.22,41.18,463.6710309,400.05,234.8413294,133.69,1621.02,340.84,505.19,164.35,1864.866722,1786.3,589.4266846,484.57,3135.67,1337.89,2370.62,1032.73,75.25877301,78,8.828946856,39.57,87.56,75.05,79.81,4.76,2.732781186,0.85,6.062736799,74.98,0.38,1.98,1.6,246.184998,97.05034039,392.4297382,2333.387149,31.18384112,261.8135338,230.6296927,28.10439673,2.89,70.52384369,488.42,1.01,7.26,6.25,384.63,1487.33,2651.1,47.99,74.97,2333.387149,488.42,0.939728507,3.50142643,29.24409391,83.03905569,0.25362963,0.760456456,7.102122024,62.21218385,0.690587513,7.3697472,6.9609084,20.197489,0.28191647,1.9152849,3.9620306,14.526322,20.479406,271.11887,12.611037,373.39737,176.22765,1684.4987,2.4065366,9.2321997,29.314173,1684.4987,2127.5269,2634.2004,0.41487992,26.907635,97.645584,0.039302226,1.3925,17,173.468,9.1070719,79.046806,79.515221,40
TSI08D,TSI,8,0,0,0,204.2004567,205.255,42.44461481,100.85,287.05,180.4075,238.5525,58.145,445.8216635,374.16,252.3416237,138.56,1587.16,269.405,524.045,254.64,1861.530459,1783.32,529.1898202,781.81,3182.43,1462.52,2241.075,778.555,69.35033962,73.03,10.46547507,36.84,82.84,65.975,76.6625,10.6875,4.545698113,1.78,7.81718646,77.49,0.675,4.99,4.315,344.2949698,173.3242644,430.6976109,2849.258365,76.4091087,431.3089791,354.8998704,37.63796226,5.63,72.31241329,287.05,1.285,19.3375,18.0525,186.2,1448.6,2400.62,46,77.48,2849.258365,287.05,2.426066869,14.7007107,75.62504417,203.7920171,0.918426966,2.544770278,11.53466399,105.5138629,1.393090837,8.1211452,4.8165998,19.97191,0.64236456,3.7030408,8.0159407,10.658778,20.614275,231.63721,6.9557371,242.64967,66.234955,979.72736,0.13684848,1.9138632,20.381161,979.72736,1022.2765,5347.9307,0.40442744,20.244312,96.832779,0.071388818,1.235,14,166.6436,8.7487898,59.55022,66.35836,65
TSI09A,TSI,9,1,1,1,227.5786595,212.44,45.94581217,143.35,338.76,198.19,252.85,54.66,433.4704545,404.42,169.9743498,238.26,1735.27,358.03,456.5275,98.4975,1478.754159,1419.94,375.6244942,504.48,3040.55,1279.1875,1567.165,287.9775,72.36803612,75.64,10.78476917,37.99,87.47,70.96,78.67,7.71,3.373340858,0.96,6.903666751,66.83,0.415,2.345,1.93,208.5418987,89.63923671,314.5554713,1900.329207,37.58615763,218.6970153,181.1108576,22.73756208,4.05,62.90502132,327.03,1.36,8.635,7.275,195.41,1497.01,2536.07,49.48,66.83,1900.329207,327.03,1.190065359,3.095659937,29.28337074,89.42376039,0.299354839,1.089288359,5.995567047,54.98948971,0.889501311,7.9820452,5.7165437,19.207209,1.4788951,3.3662219,6.4340658,12.952445,20.686104,105.31213,9.5862236,226.82739,108.90015,1022.1385,0.34226096,3.9695623,19.722353,1022.1385,1062.3295,1139.8298,0.41291749,19.380093,114.12367,0.10372106,1.235,14,194.4483,10.20853,79.979782,67.858078,35
TSI09B,TSI,9,0,1,0,188.2315517,188.975,20.54501475,139.35,237.82,175.995,197.55,21.555,505.4533333,472.585,173.2513804,256.36,1265.04,440.7475,532.1425,91.395,1784.164833,1710.585,734.3776106,460.34,2830.67,1147.5575,2491.335,1343.7775,77.44348485,78.175,7.784761741,48.9,86.84,75.165,82.4,7.235,8.58880597,1.6,20.00379854,83.61,0.645,4.23,3.585,673.8056674,363.5479261,751.398584,2552.905572,88.86226113,1095.472201,1006.60994,33.15402985,7.03,61.39796416,233.78,2.15,21.81,19.66,98.47,1008.68,2370.33,37.94,83.56,2552.905572,233.78,23.648,72.53777778,1217.760693,3481.50573,4.8,16.74057143,98.45185596,2000.885527,25.50470914,9.6421995,11.066664,36.63607,1.1751672,3.0740638,6.3771896,10.223225,37.811237,76.492462,7.1491609,562.68719,283.41608,2288.0664,6.8330636,36.979424,82.254601,2288.0664,5264.8809,2842.7192,0.41906801,75.421539,47.876968,0.10032897,1.865,26,126.0182,6.6159558,77.528107,66.760231,15
TSI09C,TSI,9,0,0,1,197.7065507,188.17,38.20775466,114.42,323.52,177.22,217.39,40.17,498.7230072,470.25,191.4584342,171.89,2135.61,408.455,522.74,114.285,1410.76179,1315.28,447.6081775,509.95,3183.83,1120.86,1537.82,416.96,69.93390995,74.155,10.16196028,39.86,83.22,65.5725,77.515,11.9425,4.59935867,1.05,7.339381206,67.57,0.37,5.75,5.38,259.4843501,106.4077846,377.9242714,2594.196917,37.3661024,278.4254771,241.0593747,34.31232779,3.25,72.32000815,307.37,0.98,10.34,9.36,209.1,1963.72,2673.88,43.36,67.57,2592.611406,307.37,1.125442177,5.435261766,36.52237248,112.9641529,0.398596491,2.384377104,10.27828701,77.72875806,1.377741806,10.431952,6.3304052,26.07995,0.36053723,6.5380898,9.0277843,12.240359,26.440489,226.80281,5.7022691,240.77774,63.332485,551.37683,0.86681944,6.9974117,25.269222,551.37683,947.33038,1436.8367,0.42780215,24.402403,118.01019,0.13002548,1.97,28,180.9303,9.4988384,64.220497,65.71843,40
TSI09D,TSI,9,0,0,0,199.8077419,188.29,56.90325942,137.43,543,180.4,196.66,16.26,553.5629508,473.57,273.2537091,188.33,1651.42,412.1925,602,189.8075,1899.539262,1827.86,491.518971,836.65,2743.5,1549.31,2400.59,851.28,70.16094488,73.12,9.315720578,49.7,89.71,63.675,76.175,12.5,6.984375,2.395,13.6091858,75.72,0.9375,7.45,6.5125,391.4499092,138.4596598,628.7797981,3195.375067,60.60943385,380.6575991,320.0481653,51.0015625,6.455,98.52011551,543,1.0775,31.355,30.2775,405.57,1463.09,1906.85,40.01,75.69,3195.375067,543,13.25653333,67.34265734,232.5598728,996.6414099,4.343833944,12.84208492,58.1091516,446.0024556,7.957719054,8.2239189,5.0629468,18.843525,0.30347568,4.6819029,8.6883211,9.9447985,19.147001,54.090519,5.2628956,402.7486,101.75797,866.69623,0.15943778,10.437884,63.734169,866.69623,2151.8989,2950.3853,0.33810696,63.574734,76.197372,0.19073711,1.3925,17,117.5095,6.169251,67.170731,53.430653,18
TSI10A,TSI,10,1,1,1,237.7911696,239.34,15.66434523,196.77,274.95,226.515,250.085,23.57,565.4838164,495.37,298.8658607,203.06,1937.08,353.45,711.315,357.865,1900.697729,1895.62,360.1209172,425.6,3230.9,1745.795,2118.485,372.69,64.20731132,66.815,8.060991721,39.18,74.85,59.5875,69.855,10.2675,3.76399061,1.4,9.178676146,70.61,0.55,3.88,3.33,286.3999014,109.4536633,458.0172573,2975.028324,31.0512487,303.7217129,272.6704642,26.69971831,2.77,69.9424948,274.95,0.48,7.51,7.03,78.18,1734.02,2805.3,35.67,70.6,2975.028324,274.95,2.368,8.846545455,84.50794273,415.5006758,1.577142857,4.658079096,23.062385,247.3833136,3.251217843,12.844452,14.904366,60.251083,0.58688164,2.7525506,6.5736136,16.957453,60.837967,268.11148,14.204903,79.612846,10.553319,86.463959,0.038891245,0.42539495,2.5338726,86.463959,188.17696,10484.146,0.34039471,2.4949815,143.10435,0.15748602,1.97,28,152.12669,7.9866519,84.893982,76.144508,23
TSI10B,TSI,10,0,1,0,224.7937037,213.63,88.01750352,100.69,505.36,193.87,295.45,101.58,509.5210112,520.13,132.5132478,237.18,851.78,410.72,624.09,213.37,1923.844157,1903.37,230.9428861,1404.5,2563.86,1789.67,2056.12,266.45,66.85065217,67.4,6.916035326,41.51,80.11,61.8325,71.4075,9.575,7.088602151,2.87,14.01514364,72.63,0.97,7,6.03,309.8520526,148.4934737,506.3001975,2425.077682,65.06484856,287.8680999,222.8032513,66.43612903,6.88,122.0530304,505.36,1.93,70.66,68.73,404.67,614.6,1159.36,38.6,72.63,2425.077682,505.36,19.68,117.5914257,266.1293975,782.902498,5.653333333,16.06769231,110.1470306,513.7157151,11.75246797,11.982313,8.3073912,22.671259,0.106775,4.7063241,17.057055,18.305464,22.778034,NA,13.599139,235.70686,32.667114,240.12303,0.23575367,4.5108075,20.336828,240.12303,531.58673,8292.9746,0.40656495,20.101074,129.79376,0.097553581,1.97,28,124.9679,6.5608158,71.417236,74.759842,17
TSI10C,TSI,10,0,0,1,272.0046115,272.11,47.67205679,123.04,565.62,231.32,305.84,74.52,474.0273467,418.4,223.8112385,104.98,1936.03,355.22,500.21,144.99,1888.111906,1828.02,404.4608526,426.96,3124.9,1653.89,2233.06,579.17,69.58535242,72.295,8.289497399,34.68,81.41,68.3275,74.355,6.0275,3.850253304,1.11,7.751023523,74.87,0.43,3.4025,2.9725,231.3778317,94.26715043,356.9429495,2076.542829,32.43284108,247.2511278,214.8182867,34.78327093,3.87,84.9308461,565.62,1.2975,9.9475,8.65,442.58,1831.05,2697.94,46.73,74.87,2076.542829,565.62,1.8568,6.837396072,41.91526405,150.8581755,0.518510345,2.266816359,12.56824334,83.60377891,1.391212475,8.3129635,7.4450436,31.668369,0.93494505,2.4893138,5.6586847,12.568393,32.603313,NA,10.07908,43.870808,16.48171,318.10428,0.017385475,0.27534649,1.2099155,318.10428,194.38391,10005.453,0.4212122,1.19253,157.12447,0.058971502,1.97,28,190.5549,10.00413,80.740189,79.775276,89
TSI10D,TSI,10,0,0,0,209.0573973,208.17,9.634109113,189.62,251.75,203.89,213.17,9.28,543.7178947,523.29,209.9358627,185.76,1316.27,403.38,665.075,261.695,1900.132842,1874.43,286.0986721,1091.26,2778.62,1737.21,2100.965,363.755,68.32877551,72.02,9.888375271,39.19,81.8,64.315,75.1175,10.8025,6.001326531,2.31,10.87842096,72.85,0.905,6.685,5.78,259.1142173,143.4075543,402.4727416,2605.16986,65.05055799,280.8497333,215.7991753,42.93816327,3.74,81.91456897,251.75,0.5625,13.9875,13.425,62.13,1130.51,1687.36,42.61,72.81,2605.16986,251.75,4.396508539,25.96798157,196.2789338,339.6664047,3.223946488,12.09556766,51.80995768,312.6518605,7.241308195,8.7711458,5.6533332,19.286573,1.319399,4.4151883,7.8152046,10.823278,20.605972,91.484909,6.4080906,296.94028,66.545692,592.30383,0.61172408,4.7037282,22.173897,592.30383,1269.3549,9514.3115,0.34989205,21.562172,190.5262,0.086167604,1.1825,13,124.6311,6.5431328,58.390186,69.112717,14
TSI11A,TSI,11,1,1,1,131.9897968,116.9,50.69666693,99.93,585.73,108.625,141.01,32.385,650.6736287,467.86,445.0000278,61.55,2356.55,330.375,903.95,573.575,1776.232602,1729.89,590.7752187,520.72,3437.9,1261.535,2206.9,945.365,68.9850208,70.99,10.12764399,37.2,88.91,65.22,75.29,10.07,5.398841379,1.82,10.99118296,87.68,0.64,5.9,5.26,401.7537951,156.9070736,521.0684472,2380.884174,61.90877595,522.4003133,460.4915374,36.68234483,3.41,75.30285943,585.73,0,29.53,29.53,485.8,2295,2917.18,51.71,87.67,2380.884174,585.73,3.101276596,39.19816092,150.59054,535.3817868,1.95,6.806739927,27.29061057,298.8932801,4.016582863,6.712543,4.9869418,22.868225,0.61934489,3.5941658,5.4572701,9.1862144,23.48757,125.04807,5.5920482,677.98511,202.27069,2771.6313,2.0075738,16.326097,69.251411,2771.6313,1975.2201,4016.447,0.45892701,67.243835,98.886459,0.068520702,2.1800001,32,194.0882,10.18963,66.255554,61.949013,114
TSI11B,TSI,11,0,1,0,114.0706429,113.98,16.50403797,86.9,193.69,100.5075,121.8525,21.345,564.8963861,512.435,274.3077598,110.19,1820.92,386.195,645.285,259.09,1826.643762,1905.4,386.9361324,540.99,2950.55,1559.415,2107.2125,547.7975,68.58509804,72.33,12.70467718,37.73,85.73,62.1075,78.4525,16.345,7.198743455,3.7,7.109671137,28.25,1.51,11.785,10.275,296.8075921,137.4746459,367.8971082,1966.719951,62.40464213,384.6037524,322.1991103,9.632702703,5.78,11.22133155,61.18,2.84,10.605,7.765,106.79,1710.73,2409.56,48,28.17,1962.546194,60.97,16,36.31226551,531.8869595,1119.646758,15.90857143,41.71152941,13.06428408,685.4113468,16.79981672,10.38230215,6.621796768,23.03126459,1.903719638,4.860860924,9.031012911,14.93313367,24.93498422,255.4918484,10.07227275,1545.237299,486.1226095,3842.137518,3.34e-5,35.30649075,156.6099312,3842.137518,5456.047995,3592.259789,0.485185275,156.6098979,89.696312,0.036657035,3.4400001,56,173.0713,9.0862436,54.02187,57.680611,67
TSI11C,TSI,11,0,0,1,128.1807184,118.02,25.36077725,100.14,217.05,109.6825,143.32,33.6375,536.9758045,417.08,330.4130334,137.52,2030.98,317.41,652.71,335.3,1828.902933,1902.76,471.0448069,686.85,3064.49,1507.665,2128.06,620.395,70.28374,71.765,11.02851957,36,88.95,67.145,77.385,10.24,6.492252964,1.395,13.98412515,86.19,0.5725,5.02,4.4475,415.2448492,185.1554036,554.5699156,3140.824587,73.59695458,493.6812948,420.0843402,26.24262846,3.325,47.56898195,217.05,0.3425,13.025,12.6825,116.91,1893.46,2377.64,52.95,86.18,3140.824587,217.05,5.618461538,30.79127536,282.7212302,658.8117118,2.576,8.660184755,30.28441594,479.1992444,7.492164493,10.330718,7.4357538,28.216106,0.095515072,4.0183759,9.3977032,13.901967,28.311623,287.79742,9.8835907,403.85236,101.08625,749.23712,3.5322487,16.434643,82.762138,749.23712,1109.5122,2676.678,0.46649218,79.229889,121.11016,0.23978902,1.235,14,185.62711,9.7454233,52.1409,58.063686,78
TSI11D,TSI,11,0,0,0,124.8079556,121.47,26.30787955,78.29,261.73,110.66,128.27,17.61,539.7875,415.265,354.6185971,118.29,2127.33,316.2,655.425,339.225,1905.547703,1978.925,404.7525533,560.15,2968.91,1689.03,2184.4675,495.4375,70.48548173,73.81,11.13774179,37.58,86.59,64.66,79.06,14.4,5.893216783,3.125,6.325081857,28.51,1.06,8.6075,7.5475,232.753363,134.4115279,301.4568858,1466.751785,47.015463,259.1122729,212.0968099,11.66589189,6.96,13.19846975,69.87,2.64,15.23,12.59,183.44,2009.04,2408.76,49.01,28.51,1466.053718,69.86,21.568,46.05128205,308.4920824,793.6251249,9.275555556,23.02261362,15.39845708,466.6484371,12.0255786,6.733895209,4.825038563,21.66499015,0.94503456,3.207330278,5.68188843,9.220180554,22.61002471,213.6061155,6.012850277,1172.732837,283.1653938,2319.362243,2.250652856,50.07626473,192.6717554,2319.362243,4500.868829,4141.777039,0.438341019,190.4211026,78.427063,0.0506404,1.8125,25,168.82001,8.8630505,63.008114,62.655586,69
TSI12A,TSI,12,1,1,1,222.9448232,230.15,30.27738113,119.05,555.88,196.0725,241.275,45.2025,486.1812759,362.47,313.1004213,119.52,1947.01,280.31,566.08,285.77,1807.944177,1774.38,429.944313,314.52,3320.59,1557.07,2076.57,519.5,65.4900973,72.13,14.24359285,36.5,84.54,50.64,77.37,26.73,5.262915767,1.805,9.033547406,80.83,0.64,6.0075,5.3675,292.3152469,123.0736973,425.2749892,2623.753913,46.95706578,312.4348394,265.4777736,32.49080994,3.075,77.45821001,555.88,0,9.0875,9.0875,436.83,1827.49,3006.07,48.04,80.83,2623.753913,555.88,1.190391909,6.014379085,53.73535733,156.4363392,0.864318852,2.708453845,11.29995751,101.6641283,1.830386028,10.487623,9.3150053,38.433826,0.16534445,3.8199217,7.1657014,15.336174,38.599171,598.51825,11.516253,33.885471,15.677367,214.21355,0,0.25185639,1.5724307,214.21355,152.99922,1858.7318,0.30901718,1.5724307,106.3569,0.22637485,1.0775,11,153.63319,8.0657415,63.979095,66.566093,83
